Watching for file changes with StatReloader
[26/Dec/2025 01:43:05] "POST /accounts/login/ HTTP/1.1" 302 0
[26/Dec/2025 01:43:05] "GET /coach/codes/ HTTP/1.1" 200 6154
[26/Dec/2025 01:43:06] "GET /dashboard/ HTTP/1.1" 200 16352
[26/Dec/2025 01:43:12] "GET /admin/team/aisummary/ HTTP/1.1" 200 15200
[26/Dec/2025 01:43:12] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[26/Dec/2025 01:43:21] "GET /admin/team/aisummary/ HTTP/1.1" 200 15200
[26/Dec/2025 01:43:21] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[26/Dec/2025 01:44:47] "GET /admin/team/playerprofile/ HTTP/1.1" 200 19865
[26/Dec/2025 01:44:47] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[26/Dec/2025 01:44:51] "GET /admin/team/playerprofile/9/change/ HTTP/1.1" 200 19934
[26/Dec/2025 01:44:51] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[26/Dec/2025 01:44:57] "POST /admin/team/playerprofile/9/change/ HTTP/1.1" 302 0
[26/Dec/2025 01:44:57] "GET /admin/team/playerprofile/ HTTP/1.1" 200 20093
[26/Dec/2025 01:44:57] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[26/Dec/2025 01:45:02] "GET /admin/team/playerprofile/9/change/ HTTP/1.1" 200 19967
[26/Dec/2025 01:45:02] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[26/Dec/2025 01:45:06] "GET /admin/team/gamevideo/ HTTP/1.1" 200 21460
[26/Dec/2025 01:45:06] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[26/Dec/2025 01:45:06] "GET /static/admin/img/icon-no.svg HTTP/1.1" 200 645
[26/Dec/2025 01:45:06] "GET /static/admin/img/search.svg HTTP/1.1" 200 607
[26/Dec/2025 01:45:06] "GET /static/admin/img/icon-yes.svg HTTP/1.1" 200 558
[26/Dec/2025 01:45:06] "GET /static/admin/img/sorting-icons.svg HTTP/1.1" 200 1761
[26/Dec/2025 01:45:06] "GET /admin/team/aisummary/ HTTP/1.1" 200 15200
[26/Dec/2025 01:45:06] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[26/Dec/2025 01:45:08] "GET /admin/team/accesscode/ HTTP/1.1" 200 20947
[26/Dec/2025 01:45:08] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[26/Dec/2025 01:45:20] "GET /admin/team/aisummary/ HTTP/1.1" 200 15200
[26/Dec/2025 01:45:20] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[26/Dec/2025 01:45:21] "GET /admin/team/gamevideo/ HTTP/1.1" 200 21460
[26/Dec/2025 01:45:21] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[26/Dec/2025 01:45:24] "GET /admin/team/playerprofile/ HTTP/1.1" 200 19878
[26/Dec/2025 01:45:24] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[26/Dec/2025 01:45:26] "GET /admin/team/playerstats/ HTTP/1.1" 200 21118
[26/Dec/2025 01:45:26] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[26/Dec/2025 01:45:32] "GET /admin/team/playerstats/9/change/ HTTP/1.1" 200 18719
[26/Dec/2025 01:45:32] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[26/Dec/2025 01:45:46] "POST /admin/team/playerstats/9/change/ HTTP/1.1" 302 0
